id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1514965699021905923,1514954208750956547,2022-04-15 09:55:44 EDT,2022-04-15,09:55:44,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp 軍産複合体の利益の為に世界各地で戦争をひっきりなしに続けなければならない米国。  バイデンが軍産複合体にカネを注ぎ込む間に中国は着々と力を蓄えていることだろう。,ja,[],[],[],0,0,0,[],[],https://twitter.com/masakanoinu/status/1514965699021905923,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514963985841659904,1514954208750956547,2022-04-15 09:48:55 EDT,2022-04-15,09:48:55,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp 批判されることなく軍産複合体に堂々と税金を注込める絶好の機会と同時に国民生活を犠牲にすることでの板挟みで支持率は下がる。  トランプはDSと戦っているという人からするとトランプ人気あるかもしれないけどパレスチナ人弾圧を放置してイスラエルと国交正常化した時点でトランプも信じられない。,ja,[],[],[],1,0,0,[],[],https://twitter.com/masakanoinu/status/1514963985841659904,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514962863445909509,1514955449635770372,2022-04-15 09:44:27 EDT,2022-04-15,09:44:27,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Her birine birer hançer eş anlı ;),tr,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1514962863445909509,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514961961339228163,1514902877155770368,2022-04-15 09:40:52 EDT,2022-04-15,09:40:52,-0400,303530673,markoftheabyss,Sherwin Mirasol,,@Sputnik_Not Cruiser promoted to submarine.,en,[],[],[],0,0,1,[],[],https://twitter.com/MarkOfTheAbyss/status/1514961961339228163,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514946481194778627,1514941607929257984,2022-04-15 08:39:22 EDT,2022-04-15,08:39:22,-0400,326713214,nebiabi,Ahmet Nebi Kadıoğlu,,"@sputnik_TR Kıskançlık yok “kıskanma ne olur,çalış seninde olur” olmazya.",tr,[],[],[],0,0,1,[],[],https://twitter.com/nebiabi/status/1514946481194778627,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514934526820106245,1514933601892188170,2022-04-15 07:51:51 EDT,2022-04-15,07:51:51,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Güzel yapmışlar. O zihniyete oy vereyim.,tr,[],[],[],0,0,4,[],[],https://twitter.com/TurkSabr/status/1514934526820106245,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514931209347817473,1514929032034463751,2022-04-15 07:38:41 EDT,2022-04-15,07:38:41,-0400,986454204083388416,damienkyw,Damien,,"@SputnikInt We must learn from the best, US &amp; NATO trying to use sanctions to teach Russia a lesson.  So must Russia, pls shut off the gas pipeline line so that EU wake up &amp; start paying.",en,[],[],[],0,0,0,[],[],https://twitter.com/damienkyw/status/1514931209347817473,False,,0,,Philippines,,,,,,"[{'screen_name': 'SputnikInt', 'name': 'Sputnik', 'id': '34262462'}]",,,,
1514928199070846978,1514893604917026818,2022-04-15 07:26:43 EDT,2022-04-15,07:26:43,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@sputnik_TR Yıl 1962: ""Sebze ve meyve fiyatları el yakıyor!"" Yıl  2022: ""Sebze ve meyve fiyatları el yakıyor!"" Ha, unuttum. mesela 1964'te et fiyatlarını protesto için et boykotu yapılmış, boykottan sonra fiyatlar iki katına çıkmıştı!..",tr,[],[],[],0,0,2,[],[],https://twitter.com/ahmetepik7/status/1514928199070846978,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514917871167717379,1514905405469691908,2022-04-15 06:45:40 EDT,2022-04-15,06:45:40,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Bu iyiyle kötünün savaşı. Son büyük savaşın ilk ayağı. Satanist batıya karşı kadim devlet ve milletler ayaklanın! Batıyı özgürleştirip batı halklarına demokrasi barış ve huzuru getirelim!,tr,[],[],[],0,1,2,[],[],https://twitter.com/TurkSabr/status/1514917871167717379,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514913344083623937,1514365732322263050,2022-04-15 06:27:41 EDT,2022-04-15,06:27:41,-0400,1357951666952105990,dominhan_86,"dominhan_86 🎏 $UFO 🛸,🛸 $WGMI",,@cryptodanvans @sputnik @ChihuahuaChain @cryptodanvans How can I claim reward?,en,[],[],[],0,0,0,[],[],https://twitter.com/dominhan_86/status/1514913344083623937,False,,0,,Philippines,,,,,,"[{'screen_name': 'cryptodanvans', 'name': '⚛️Cryptodanny', 'id': '874177873971744768'}, {'screen_name': 'sputnik', 'name': 'sputnik 🇺🇦', 'id': '474513'}, {'screen_name': 'ChihuahuaChain', 'name': 'Chihuahua ($HUAHUA)', 'id': '1428411676206972936'}]",,,,
1514913324688945154,1514909838421200907,2022-04-15 06:27:36 EDT,2022-04-15,06:27:36,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Tam orossspu bir millet olmuş bu ukraynalılar 8 sene önceki cia darbesinden beri. Yazık valla.,tr,[],[],[],0,1,1,[],[],https://twitter.com/TurkSabr/status/1514913324688945154,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514910756373893124,1514541179651690496,2022-04-15 06:17:24 EDT,2022-04-15,06:17:24,-0400,1279277606190198786,royal_____rebel,Kilb,,@Sputnik_Not OMG 🤣,und,[],[],[],0,0,0,[],[],https://twitter.com/Royal_____Rebel/status/1514910756373893124,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514906449435979779,1514541179651690496,2022-04-15 06:00:17 EDT,2022-04-15,06:00:17,-0400,1277834569152991232,grumpyuncle2,the real Ugly Dougly,,@Sputnik_Not @Justin_Br0nk How nice of him.,en,[],[],[],0,0,0,[],[],https://twitter.com/GrumpyUncle2/status/1514906449435979779,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik Not', 'id': '4382006968'}, {'screen_name': 'Justin_Br0nk', 'name': 'Justin Bronk', 'id': '988843891'}]",,,,
1514880960973529090,1514639422427475980,2022-04-15 04:19:00 EDT,2022-04-15,04:19:00,-0400,2431733234,nomasarvong1,Noma Sarvong,,@Sputnik_Not I wonder how Sputnik🇷🇺 gets funny around.,en,[],[],[],0,0,0,[],[],https://twitter.com/NomaSarvong1/status/1514880960973529090,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514875815292698627,1514875815292698627,2022-04-15 03:58:34 EDT,2022-04-15,03:58:34,-0400,1083154044095320064,big_kidult,al𖧷,,"Kalo segi musik, suka dear sputnik, nap of a star, cwjltma. Kalo performance, suka 0x1, frost, new rules",und,[],[],[],0,0,0,[],[],https://twitter.com/big_kidult/status/1514875815292698627,False,https://twitter.com/happyending05/status/1514868158712381441,0,,Philippines,,,,,,[],,,,
1514868111069298691,1514848450604503040,2022-04-15 03:27:57 EDT,2022-04-15,03:27:57,-0400,2382071329,hadihusnain,Wasabi 🇲🇾,,@shams_sputnik @aimansalim_ 😂,und,[],[],[],0,0,0,[],[],https://twitter.com/hadihusnain/status/1514868111069298691,False,,0,,Philippines,,,,,,"[{'screen_name': 'shams_sputnik', 'name': 'Sam', 'id': '1012454684'}, {'screen_name': 'aimansalim_', 'name': 'bangman', 'id': '469191314'}]",,,,
1514857508485341184,1514852086676361217,2022-04-15 02:45:49 EDT,2022-04-15,02:45:49,-0400,3006926390,yukin_done,六衛府,,RTのロゴだけ書かれていると、実体の知らない人は信用してしまいますからね。  EUによるロシア国営メディア「RT」と「Sputnik」への禁止令が発効  |  TechCrunch Japan  https://t.co/AJeqCXsoNP,ja,[],['https://jp.techcrunch.com/2022/03/04/2022-03-02-eu-rt-sputnik-ban-live/'],[],1,26,103,[],[],https://twitter.com/yukin_done/status/1514857508485341184,False,,0,,Philippines,,,,,,[],,,,
1514852086676361217,1514852086676361217,2022-04-15 02:24:16 EDT,2022-04-15,02:24:16,-0400,3006926390,yukin_done,六衛府,,RTの動画を得意気にツイートしている人は、RTはロシアトゥデーの略でロシア政府が事実上の所有者であることを知っているのかな。欧州連合は先月、Russia Today(RT)とSputnik(スプートニク)に対する配信禁止令を正式に採択し発効しています。RTはロシア政府の主張を流す報道機関です。ご注意ください。  https://t.co/JOWdHRZsvy,ja,[],[],['https://pbs.twimg.com/media/FQXVxpYaAAIiLXu.png'],11,183,498,[],[],https://twitter.com/yukin_done/status/1514852086676361217,False,,1,https://pbs.twimg.com/media/FQXVxpYaAAIiLXu.png,Philippines,,,,,,[],,,,
1514845231199371267,1514582410322755589,2022-04-15 01:57:02 EDT,2022-04-15,01:57:02,-0400,1061206732809023488,binhtwist60,Binhtwist60,,@Sputnik_Not Tàu lặn đời 2022,vi,[],[],[],0,0,0,[],[],https://twitter.com/binhtwist60/status/1514845231199371267,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514842730102460418,1514842730102460418,2022-04-15 01:47:05 EDT,2022-04-15,01:47:05,-0400,2874520876,ladymalbecsyrah,Lady Donatella de Malbec-Syrah 🍷,,A los Power Rangers les aplicaron la Sputnik  https://t.co/hFPdAVo8nE,ro,[],['https://www.youtube.com/watch?v=BtezSNKZNsk&ab_channel=DschinghisKhanVEVO'],[],0,0,0,[],[],https://twitter.com/LadyMalbecSyrah/status/1514842730102460418,False,,0,,Philippines,,,,,,[],,,,
1514838683001663491,1514838313978384384,2022-04-15 01:31:01 EDT,2022-04-15,01:31:01,-0400,875995186400186369,cryptoandbetta,Cryptoandbetta,,@sputnik_jp アホで申し訳ありません。,ja,[],[],[],0,1,7,[],[],https://twitter.com/cryptoandbetta/status/1514838683001663491,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514832890885935108,1421170246451298305,2022-04-15 01:08:00 EDT,2022-04-15,01:08:00,-0400,1386905344090116096,kaymanislander,Kay Man,,@cosmicblast17 @ThaiShua @BelphegorGaming @serpentza @Jingjing_Li Literally the US government cannot censor media.  Trump tried when he was POTUS and found out that he couldn’t.  I don’t know what those acronyms are that you listed.  Sputnik I as censored by the US media?  I haven’t heard this one. Cite source please?,en,[],[],[],1,0,0,[],[],https://twitter.com/kaymanislander/status/1514832890885935108,False,,0,,Philippines,,,,,,"[{'screen_name': 'cosmicblast17', 'name': 'Nakao 🇳🇮', 'id': '1264377841279475712'}, {'screen_name': 'ThaiShua', 'name': 'Thai Mai Shua', 'id': '1168176726922465281'}, {'screen_name': 'BelphegorGaming', 'name': 'Rotting Corpse of a metal vocalist ☭||| ☠️🧟🧛🪓👻', 'id': '1219492247546277889'}, {'screen_name': 'serpentza', 'name': 'Winston Sterzel', 'id': '223459075'}, {'screen_name': 'Jingjing_Li', 'name': 'Li Jingjing 李菁菁', 'id': '352561706'}]",,,,
1514827956371161090,1514675513129844736,2022-04-15 00:48:23 EDT,2022-04-15,00:48:23,-0400,1285930642795102208,tingisbug,tingisbug,,"@McgarrettSmooth lay off the RT, Sputnik and Russian Media Propaganda",in,[],[],[],1,0,0,[],[],https://twitter.com/tingisbug/status/1514827956371161090,False,,0,,Philippines,,,,,,"[{'screen_name': 'McgarrettSmooth', 'name': 'SM👀TH🍊McGarrett🇺🇲', 'id': '1292494057688752128'}]",,,,
1514816426971787271,1514787484168704000,2022-04-15 00:02:34 EDT,2022-04-15,00:02:34,-0400,2221160984,tarojii,星野和泉,,@sputnik_jp つまり，ゼレンスキー大統領が2月24日よりも前に 「NATO 加盟をやめる」といった事実はあるか。あるいは，2月24日よりも後に「NATO加盟を実現したい」といった事実はあるか，教えてください。,ja,[],[],[],0,0,0,[],[],https://twitter.com/tarojii/status/1514816426971787271,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514815823075897345,1514787484168704000,2022-04-15 00:00:10 EDT,2022-04-15,00:00:10,-0400,2221160984,tarojii,星野和泉,,@sputnik_jp 小谷哲男氏が発言しているビデオ ANNnewsCH　2022年4月14日 ロシア軍　フィンランド国境にミサイル移動か“NATO拡大”巡り威嚇か(2022年4月14日)  https://t.co/VXPCegmtcD,ja,[],['https://www.youtube.com/watch?v=wmfbmTvU5-I'],[],1,0,0,[],[],https://twitter.com/tarojii/status/1514815823075897345,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514815344946614273,1514811760598945800,2022-04-14 23:58:16 EDT,2022-04-14,23:58:16,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp 日本は(高齢者が特に)単一民族主義の強い差別国家だし、同じ日本人に対しても偏見を持つから根深い憎悪が潜んでいるのかもしれない。貧しい人が増えるほど浅ましくなっていく。,ja,[],[],[],1,0,2,[],[],https://twitter.com/masakanoinu/status/1514815344946614273,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514812828787519495,1514639422427475980,2022-04-14 23:48:16 EDT,2022-04-14,23:48:16,-0400,2875442983,fang_phang,wei fang Phang stands with Ukraine🇺🇦,,"@Sputnik_Not This is funny, spot on",en,[],[],[],0,0,0,[],[],https://twitter.com/fang_phang/status/1514812828787519495,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514800250447622144,1514696730855542791,2022-04-14 22:58:17 EDT,2022-04-14,22:58:17,-0400,85389582,alvaroglezr,"Alvaro Gonzalez Rivas, MBA, CFA 🇺🇦🇲🇽",,@Sputnik_Not @morecowbell4711,und,[],[],[],0,0,0,[],[],https://twitter.com/alvaroglezr/status/1514800250447622144,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1514791817606098948,1514787484168704000,2022-04-14 22:24:47 EDT,2022-04-14,22:24:47,-0400,2221160984,tarojii,星野和泉,,@sputnik_jp 「ロシア語」ではなく「ロシア文字（キリル文字）」です。「六本木」や「中目黒」は日本語です。,ja,[],[],[],0,0,1,[],[],https://twitter.com/tarojii/status/1514791817606098948,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514772049188642828,1514772049188642828,2022-04-14 21:06:14 EDT,2022-04-14,21:06:14,-0400,2798271260,dosmenosdiez,13:50h,,🔔 El Sputnik y otros avances soviéticos que cambiaron el rumbo de la historia...  https://t.co/w0Tppkaulk,es,[],['https://www.cinconoticias.com/sputnik-avances-sovieticos/'],[],0,0,0,[],[],https://twitter.com/DosMenosDiez/status/1514772049188642828,False,,0,,Philippines,,,,,,[],,,,
1514754916362956801,1514754916362956801,2022-04-14 19:58:09 EDT,2022-04-14,19:58:09,-0400,389099478,intoleranciacer,Intolerancia Cero,,🔔 El Sputnik y otros avances soviéticos que cambiaron el rumbo de la historia...  https://t.co/Y4UtnyoZvv,es,[],['https://www.cinconoticias.com/sputnik-avances-sovieticos/'],[],0,0,0,[],[],https://twitter.com/intoleranciacer/status/1514754916362956801,False,,0,,Philippines,,,,,,[],,,,
1514748711011856384,1514748711011856384,2022-04-14 19:33:30 EDT,2022-04-14,19:33:30,-0400,17477864,tomiahonen,Tomi T Ahonen Standing With Ukraine,,LOL RT RT @Sputnik_Not  BREAKING: Crew of missile cruiser Moskva manage to put out the fire  https://t.co/cuILbvUgol,en,"[{'screen_name': 'sputnik_not', 'name': 'sputnik', 'id': '4382006968'}]",[],['https://pbs.twimg.com/media/FQV32d0XsAcoWXJ.png'],7,35,179,[],[],https://twitter.com/tomiahonen/status/1514748711011856384,False,https://twitter.com/Sputnik_Not/status/1514696730855542791,1,https://pbs.twimg.com/media/FQV32d0XsAcoWXJ.png,Philippines,,,,,,[],,,,
1514741380085874689,1514494050228793351,2022-04-14 19:04:22 EDT,2022-04-14,19:04:22,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp ロシアは日本への報復を断言している。日本はロシアに経済財政に打撃を与える目的で制裁に参加したことは戦争行為。,ja,[],[],[],0,0,0,[],[],https://twitter.com/masakanoinu/status/1514741380085874689,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1514734823784525825,1514721147530924033,2022-04-14 18:38:19 EDT,2022-04-14,18:38:19,-0400,1468917123154169865,fratkar25383455,Fırat Karaca,,@1tygn @Nediss14 @sputnik_TR Mazot yuzde 400 artmış ama İmamoglu yuzde 45 zam yapmış. Beceriksiz hukumete ragmen gayet başarılı.  Bu krizde bi de ucretsiz yapamaz . Nerden bilsin her gun zamlarla uyanacagımızı??,tr,[],[],[],0,0,0,[],[],https://twitter.com/FratKar25383455/status/1514734823784525825,False,,0,,Philippines,,,,,,"[{'screen_name': '1tygn', 'name': 'T.🇦🇱', 'id': '109313945'}, {'screen_name': 'Nediss14', 'name': 'NerGisssSss 🙋', 'id': '1266127328914157574'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514731534405836807,1514685087731888133,2022-04-14 18:25:14 EDT,2022-04-14,18:25:14,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@mustafakocoglu @sputnik_TR Bak burada ne yazıyor kovboy; ""Türk lazer silahı Libya'da İHA düşürdü"" diyor!..  https://t.co/V1ckquZLiI",tr,[],[],['https://pbs.twimg.com/media/FQVoSpkXwAcVCrc.jpg'],1,0,1,[],[],https://twitter.com/ahmetepik7/status/1514731534405836807,False,,1,https://pbs.twimg.com/media/FQVoSpkXwAcVCrc.jpg,Philippines,,,,,,"[{'screen_name': 'mustafakocoglu', 'name': 'mustafa', 'id': '111124215'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514729280399458310,1514685087731888133,2022-04-14 18:16:17 EDT,2022-04-14,18:16:17,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@mustafakocoglu @sputnik_TR Tabi tabi, öyledir... SİHA'lar için de aynı laflar edilmişti!.. Aynen devam...",tr,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1514729280399458310,False,,0,,Philippines,,,,,,"[{'screen_name': 'mustafakocoglu', 'name': 'mustafa', 'id': '111124215'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514725669485395970,1514725185685008395,2022-04-14 18:01:56 EDT,2022-04-14,18:01:56,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Tamam o halde oyum rakibiniz olan partiye ilk seçimde :),tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1514725669485395970,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514714929118515210,1514541179651690496,2022-04-14 17:19:15 EDT,2022-04-14,17:19:15,-0400,1500252301314908160,gouldpedrito,Pedrito Gould,,@Sputnik_Not  https://t.co/OucKiZJNpG,und,[],[],['https://pbs.twimg.com/media/FQVZM3XXoAcEtcX.jpg'],0,0,0,[],[],https://twitter.com/GouldPedrito/status/1514714929118515210,False,,1,https://pbs.twimg.com/media/FQVZM3XXoAcEtcX.jpg,Philippines,,,,,,[],,,,
1514713122430406659,1514508755664359426,2022-04-14 17:12:05 EDT,2022-04-14,17:12:05,-0400,455112065,shurmike,PetaZeta,,"@AlexOtt64539487 @324cat No puc veure ni RT ni Sputnik. El teu govern feixista ha permés el bloqueig dels mitjanç. Suposo que esperen, com tu, que només m'informi per TV3, que són tan bons periodistes que només tenen coma fonts el govern ucraïnés i el d'EUA.",ca,[],[],[],1,0,0,[],[],https://twitter.com/shurmike/status/1514713122430406659,False,,0,,Philippines,,,,,,"[{'screen_name': 'AlexOtt64539487', 'name': 'Otto', 'id': '1304125568238182401'}, {'screen_name': '324cat', 'name': '324.cat', 'id': '8330472'}]",,,,
1514710282450444300,1514704901863051264,2022-04-14 17:00:47 EDT,2022-04-14,17:00:47,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@sputnik_TR Ördeklerden bir filo, bir de kazdan amiral!..",tr,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1514710282450444300,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514708141694464000,1514685087731888133,2022-04-14 16:52:17 EDT,2022-04-14,16:52:17,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@mustafakocoglu @sputnik_TR Al bakalım kovboy;  https://t.co/kTBO1bMvzZ,tr,[],[],['https://pbs.twimg.com/media/FQVTAxvXEAQTC1-.jpg'],1,0,1,[],[],https://twitter.com/ahmetepik7/status/1514708141694464000,False,,1,https://pbs.twimg.com/media/FQVTAxvXEAQTC1-.jpg,Philippines,,,,,,"[{'screen_name': 'mustafakocoglu', 'name': 'mustafa', 'id': '111124215'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514707820746268676,1514704901863051264,2022-04-14 16:51:01 EDT,2022-04-14,16:51:01,-0400,1478817126559461379,turksabr,İlk Siriuslu,,"@sputnik_TR Polonya, Letonya, Estonya ve Slovakya sırada.  Çok beklettiniz kiev için. Bari bunlar için bekletmeyin değerli Rus kardeşlerimiz. Daha yolumuz uzun.",tr,[],[],[],0,1,2,[],[],https://twitter.com/TurkSabr/status/1514707820746268676,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514701517768511499,1514682399891734529,2022-04-14 16:25:58 EDT,2022-04-14,16:25:58,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Hımm ne güzel. İbb başkanı seçimde karşınıza çıkarsa ona oy vereyim!,tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1514701517768511499,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514692535142207498,1514685087731888133,2022-04-14 15:50:16 EDT,2022-04-14,15:50:16,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@sputnik_TR Türkiye daha önce yaptı bunu.,tr,[],[],[],1,0,1,[],[],https://twitter.com/ahmetepik7/status/1514692535142207498,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514674288367964171,1514646300788203536,2022-04-14 14:37:46 EDT,2022-04-14,14:37:46,-0400,515212060,nabil80010383,نـــبيل 384,,@sputnik_ar وش تتوقع من السارق .. امريكا دولة سارقه ومارقه تحتاج دعس فاخر يناسب حجمها .,ar,[],[],[],0,0,0,[],[],https://twitter.com/nabil80010383/status/1514674288367964171,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_ar', 'name': 'sputnik_ar', 'id': '418731185'}]",,,,
1514670688556269570,1514666775635533828,2022-04-14 14:23:28 EDT,2022-04-14,14:23:28,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Türkiyeyi hammadde satar halden hammadde alır hale getiren hükümetinizden ilk seçimde kurtulacağız,tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1514670688556269570,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514669483457232897,1514666042450067456,2022-04-14 14:18:40 EDT,2022-04-14,14:18:40,-0400,1478817126559461379,turksabr,İlk Siriuslu,,"@sputnik_TR Nazi bozması ukrayna peachleri insanlık düşmanı. Katliamcı, tecavüzcü, lgbt, pedofili, hırsızlık, işkencecilik ne ararsan var bu nato beslemesi teröristlerde.   Biz nasıl pkk, ypgyi hendeklere gömdüysek Rus kardeşlerimizde bunları gömecek biiznillah.",tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1514669483457232897,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514667963432980483,1514667961075838983,2022-04-14 14:12:38 EDT,2022-04-14,14:12:38,-0400,1469551752240406534,marapillado1,María Pillado,,"relevante para el bloqueo de los medios estatales rusos RT y Sputnik impuesto por la UE. Las infracciones pueden dar lugar a una multa de hasta 50.000 euros.  La distribución técnica de Sputnik y RT en versiones de diferentes idiomas, así como la oferta del",es,[],[],[],1,0,0,[],[],https://twitter.com/MaraPillado1/status/1514667963432980483,False,,0,,Philippines,,,,,,[],,,,
1514667961075838983,1514667961075838983,2022-04-14 14:12:37 EDT,2022-04-14,14:12:37,-0400,1469551752240406534,marapillado1,María Pillado,,"En Austria, MAS CENSURA,ahora es oficial: Distribuir contenido de 'RT' o 'Sputnik News' también es punible en Telegram. «(..) Una modificación relevante a la Ley de Servicios de Medios Audiovisuales (AMD-G) entró en vigor hoy, jueves, según se anunció en una transmisión. Esto es",es,[],[],[],1,0,0,[],[],https://twitter.com/MaraPillado1/status/1514667961075838983,False,,0,,Philippines,,,,,,[],,,,
1514666545514905601,1514666545514905601,2022-04-14 14:07:00 EDT,2022-04-14,14:07:00,-0400,125632807,agencia_sinc,Agencia Sinc,,🚀 El 14 de abril de 1958 la nave espacial soviética Sputnik 2 se desintegró con el cuerpo de la perra Laika en su interior (el primer ser vivo terráqueo en el espacio) al penetrar en la atmósfera después de orbitar la Tierra durante 163 días #Efemérides  https://t.co/45QpFhhLjo,es,[],[],['https://pbs.twimg.com/media/FQN5fI0WYAIdJnv.jpg'],0,5,5,['efemérides'],[],https://twitter.com/agencia_sinc/status/1514666545514905601,False,,1,https://pbs.twimg.com/media/FQN5fI0WYAIdJnv.jpg,Philippines,,,,,,[],,,,
1514653333553877005,1514541179651690496,2022-04-14 13:14:30 EDT,2022-04-14,13:14:30,-0400,1092006879667146754,hotthaco,Hotthaco#2508,,@Sputnik_Not  https://t.co/oQ0STjqMA4,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FQUhLOSWUAQ314u.jpg'],0,0,0,[],[],https://twitter.com/hotthaco/status/1514653333553877005,False,,1,https://pbs.twimg.com/tweet_video_thumb/FQUhLOSWUAQ314u.jpg,Philippines,,,,,,[],,,,
